"GC/OG representative 1"	"GC/OG representative 2"	"Co-expressiom Pearson r"	"Representative 1 type"	"Representative 2 type"	"Representative 2 annotation"
"TARA_194_DCM_lt-0.22_G_scaffold280687_1_gene391546"	"TARA_189_MES_lt-0.22_G_scaffold129883_1_gene291471"	0.881206547996664	"GC"	"GC"	NA
"TARA_110_MES_0.22-3_G_C16190603_1_gene417025"	"TARA_066_SRF_0.22-3_G_C15883367_1_gene401440"	0.881200664998944	"GC"	"GC"	NA
"TARA_066_SRF_0.22-3_G_C15883367_1_gene401440"	"TARA_110_MES_0.22-3_G_C16190603_1_gene417025"	0.881200664998944	"GC"	"GC"	NA
"TARA_100_MES_0.22-3_G_scaffold230259_1_gene246224"	"TARA_132_MES_0.22-3_G_C22605224_1_gene299473"	0.881188998743526	"GC"	"GC"	NA
"TARA_032_SRF_0.22-1.6_G_scaffold120684_1_gene94831"	"TARA_122_DCM_0.1-0.22_G_scaffold20920_1_gene30911"	0.881185266462023	"GC"	"GC"	NA
"TARA_178_SRF_0.22-3_G_scaffold371_1_gene446"	"TARA_173_DCM_lt-0.22_G_scaffold78603_2_gene184943"	0.881183824139053	"GC"	"GC"	NA
"TARA_072_DCM_0.22-3_G_scaffold209620_1_gene174668"	"TARA_068_DCM_0.45-0.8_G_C15302571_1_gene366294"	0.881176343258587	"GC"	"GC"	NA
"TARA_068_DCM_0.45-0.8_G_C15302571_1_gene366294"	"TARA_072_DCM_0.22-3_G_scaffold209620_1_gene174668"	0.881176343258587	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold263418_1_gene273627"	"0ZV5A"	0.881172178328919	"GC"	"OG"	"YGGT family"
"TARA_206_SRF_lt-0.22_G_scaffold49486_1_gene139529"	"TARA_173_DCM_lt-0.22_G_scaffold409437_1_gene608801"	0.881163769493143	"GC"	"GC"	NA
"TARA_194_DCM_lt-0.22_G_scaffold175104_1_gene287639"	"TARA_189_MES_lt-0.22_G_scaffold183241_1_gene364244"	0.881159793037253	"GC"	"GC"	NA
"TARA_068_MES_0.22-3_G_C19783986_1_gene389031"	"TARA_068_MES_0.22-3_G_scaffold205453_1_gene180141"	0.881159727325577	"GC"	"GC"	NA
"TARA_188_DCM_lt-0.22_G_scaffold243109_1_gene395746"	"0Y6B5"	0.881150357478666	"GC"	"OG"	"Leucine zipper protein 1"
"TARA_125_SRF_0.1-0.22_G_scaffold97528_1_gene168456"	"TARA_125_MIX_0.22-0.45_G_scaffold94183_1_gene79663"	0.881142654070495	"GC"	"GC"	NA
"TARA_125_MIX_0.22-0.45_G_scaffold94183_1_gene79663"	"TARA_125_SRF_0.1-0.22_G_scaffold97528_1_gene168456"	0.881142654070495	"GC"	"GC"	NA
"TARA_189_SRF_lt-0.22_G_scaffold310170_1_gene441712"	"TARA_018_DCM_0.22-1.6_G_scaffold297579_1_gene283901"	0.881140975592061	"GC"	"GC"	NA
"TARA_132_DCM_0.22-3_G_scaffold76545_1_gene62702"	"TARA_102_DCM_0.22-3_G_C27230487_1_gene874530"	0.881139001822863	"GC"	"GC"	NA
"TARA_102_DCM_0.22-3_G_C27230487_1_gene874530"	"TARA_132_DCM_0.22-3_G_scaffold76545_1_gene62702"	0.881139001822863	"GC"	"GC"	NA
"TARA_032_SRF_0.22-1.6_G_scaffold57627_1_gene42644"	"TARA_110_DCM_0.22-3_G_C20935008_1_gene546132"	0.881138588788717	"GC"	"GC"	NA
"TARA_030_DCM_0.22-1.6_G_scaffold47792_1_gene45225"	"TARA_067_SRF_0.22-3_G_C7695495_1_gene424585"	0.881134219343242	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold2125_4_gene11199"	"TARA_191_SRF_0.22-3_G_scaffold181011_1_gene204194"	0.881119492845073	"GC"	"GC"	NA
"TARA_178_SRF_lt-0.22_G_scaffold1021_5_gene5354"	"TARA_168_IZZ_lt-0.22_G_C12365075_1_gene650967"	0.881117206278974	"GC"	"GC"	NA
"TARA_122_DCM_0.1-0.22_G_scaffold36759_1_gene55374"	"TARA_102_DCM_lt-0.22_G_scaffold14841_1_gene39024"	0.881112494337238	"GC"	"GC"	NA
"TARA_102_DCM_lt-0.22_G_scaffold14841_1_gene39024"	"TARA_122_DCM_0.1-0.22_G_scaffold36759_1_gene55374"	0.881112494337238	"GC"	"GC"	NA
"TARA_163_MES_0.22-3_G_C21085442_1_gene634734"	"TARA_102_MES_0.22-3_G_scaffold5706_1_gene5060"	0.881110867120729	"GC"	"GC"	NA
"TARA_065_SRF_0.22-3_G_scaffold35392_1_gene23661"	"TARA_072_SRF_0.22-3_G_scaffold175709_1_gene135690"	0.881102157026668	"GC"	"GC"	NA
"TARA_188_DCM_lt-0.22_G_scaffold99774_4_gene215037"	"TARA_163_MES_0.22-3_G_scaffold195185_1_gene167135"	0.881097331342502	"GC"	"GC"	NA
"TARA_042_DCM_0.22-1.6_G_C17723944_1_gene454037"	"TARA_018_SRF_0.22-1.6_G_C21785705_1_gene713279"	0.881097239126891	"GC"	"GC"	NA
"TARA_004_DCM_0.22-1.6_G_scaffold349017_1_gene288936"	"TARA_031_SRF_0.22-1.6_G_scaffold25975_1_gene16791"	0.881095794607681	"GC"	"GC"	NA
"TARA_031_SRF_lt-0.22_G_scaffold199944_1_gene183757"	"TARA_072_DCM_0.22-3_G_scaffold326895_1_gene336405"	0.881091595954894	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold264801_1_gene458263"	"TARA_082_SRF_lt-0.22_G_scaffold20682_2_gene30475"	0.881083468379218	"GC"	"GC"	NA
"TARA_082_SRF_lt-0.22_G_scaffold20682_2_gene30475"	"TARA_173_DCM_lt-0.22_G_scaffold264801_1_gene458263"	0.881083468379218	"GC"	"GC"	NA
"TARA_109_SRF_0.22-3_G_C21906707_1_gene429633"	"TARA_065_DCM_0.1-0.22_G_C11132200_1_gene329646"	0.881079469886883	"GC"	"GC"	NA
"TARA_065_DCM_0.1-0.22_G_C11132200_1_gene329646"	"TARA_109_SRF_0.22-3_G_C21906707_1_gene429633"	0.881079469886883	"GC"	"GC"	NA
"TARA_155_DCM_lt-0.22_G_scaffold9812_2_gene45528"	"0ZKP0"	0.881078676032558	"GC"	"OG"	NA
"TARA_125_MIX_0.45-0.8_G_scaffold307656_1_gene323518"	"TARA_122_SRF_0.1-0.22_G_scaffold15010_1_gene15824"	0.881078261171503	"GC"	"GC"	NA
"TARA_123_MIX_0.22-3_G_C16774714_1_gene967603"	"1112Z"	0.881069290642407	"GC"	"OG"	NA
"TARA_189_MES_lt-0.22_G_scaffold392316_1_gene590613"	"TARA_034_DCM_0.22-1.6_G_scaffold508275_1_gene594774"	0.8810624362356	"GC"	"GC"	NA
"TARA_189_MES_lt-0.22_G_scaffold204517_1_gene389278"	"TARA_193_SRF_lt-0.22_G_C14506902_1_gene429492"	0.881060012947273	"GC"	"GC"	NA
"TARA_137_DCM_lt-0.22_G_C4204012_1_gene32290"	"TARA_140_SRF_0.22-3_G_scaffold264064_1_gene252580"	0.881057152880669	"GC"	"GC"	NA
"TARA_180_SRF_lt-0.22_G_C10971024_1_gene769929"	"TARA_188_DCM_lt-0.22_G_scaffold85152_3_gene185319"	0.88105576694019	"GC"	"GC"	NA
"TARA_048_SRF_0.1-0.22_G_scaffold147774_1_gene159957"	"TARA_052_SRF_0.22-1.6_G_scaffold328664_1_gene293123"	0.881054441520613	"GC"	"GC"	NA
"TARA_209_SRF_0.22-3_G_scaffold167199_1_gene185640"	"TARA_168_SRF_0.22-3_G_scaffold118535_1_gene130600"	0.881053338796046	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_scaffold213472_1_gene161924"	"TARA_122_MES_0.1-0.22_G_C11128789_1_gene177038"	0.881051912983461	"GC"	"GC"	NA
"TARA_137_DCM_0.22-3_G_scaffold66619_1_gene75771"	"TARA_137_DCM_0.22-3_G_scaffold211226_1_gene246322"	0.881039658690309	"GC"	"GC"	NA
"TARA_137_DCM_0.22-3_G_scaffold211226_1_gene246322"	"TARA_137_DCM_0.22-3_G_scaffold66619_1_gene75771"	0.881039658690309	"GC"	"GC"	NA
"TARA_210_MES_0.22-3_G_C15645528_1_gene577273"	"TARA_102_MES_0.22-3_G_scaffold132834_1_gene109762"	0.881036008314751	"GC"	"GC"	NA
"TARA_048_SRF_0.1-0.22_G_scaffold84187_1_gene77730"	"TARA_133_SRF_0.22-3_G_scaffold132845_1_gene125593"	0.88103508973238	"GC"	"GC"	NA
"TARA_194_DCM_lt-0.22_G_scaffold271133_3_gene378258"	"TARA_168_SRF_lt-0.22_G_scaffold1573_15_gene13086"	0.881025230733107	"GC"	"GC"	NA
"TARA_109_SRF_lt-0.22_G_scaffold146714_1_gene103820"	"TARA_039_DCM_lt-0.22_G_scaffold124404_1_gene77118"	0.881021179198942	"GC"	"GC"	NA
"TARA_039_DCM_lt-0.22_G_scaffold124404_1_gene77118"	"TARA_109_SRF_lt-0.22_G_scaffold146714_1_gene103820"	0.881021179198942	"GC"	"GC"	NA
"TARA_102_MES_0.22-3_G_scaffold299349_1_gene298938"	"TARA_132_MES_0.22-3_G_C22853289_1_gene410185"	0.881020093316538	"GC"	"GC"	NA
"TARA_155_MES_0.22-3_G_C19719607_1_gene376133"	"TARA_068_MES_0.22-3_G_scaffold174784_1_gene139018"	0.881016796367908	"GC"	"GC"	NA
"TARA_068_MES_0.22-3_G_scaffold174784_1_gene139018"	"TARA_155_MES_0.22-3_G_C19719607_1_gene376133"	0.881016796367908	"GC"	"GC"	NA
"TARA_158_DCM_0.22-3_G_scaffold248381_1_gene235096"	"TARA_158_DCM_0.22-3_G_scaffold257923_1_gene252583"	0.881016165555629	"GC"	"GC"	NA
"TARA_209_MES_lt-0.22_G_scaffold351995_1_gene585542"	"TARA_175_SRF_lt-0.22_G_scaffold308073_1_gene521728"	0.881011860934923	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold308073_1_gene521728"	"TARA_209_MES_lt-0.22_G_scaffold351995_1_gene585542"	0.881011860934923	"GC"	"GC"	NA
"TARA_125_MIX_0.22-3_G_scaffold125283_1_gene145990"	"TARA_137_MES_0.22-3_G_scaffold79224_1_gene73005"	0.881010568702986	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold178898_1_gene171882"	"TARA_209_MES_0.22-3_G_scaffold148416_1_gene154272"	0.881010401780797	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold400374_1_gene419526"	"TARA_102_SRF_0.22-3_G_scaffold311375_1_gene270182"	0.880999411823879	"GC"	"GC"	NA
"TARA_188_DCM_lt-0.22_G_scaffold87465_2_gene190734"	"TARA_180_SRF_lt-0.22_G_scaffold91017_1_gene252391"	0.880997616964406	"GC"	"GC"	NA
"TARA_036_DCM_0.22-1.6_G_C20999484_1_gene554172"	"TARA_036_SRF_0.22-1.6_G_C13251131_1_gene377278"	0.880992840465082	"GC"	"GC"	NA
"TARA_205_MES_lt-0.22_G_scaffold56278_1_gene111052"	"TARA_189_DCM_0.22-3_G_scaffold103758_1_gene116601"	0.880992323474151	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_C20482186_1_gene721591"	"TARA_111_SRF_0.22-3_G_scaffold294405_1_gene310125"	0.880992226264522	"GC"	"GC"	NA
"TARA_155_DCM_lt-0.22_G_scaffold5869_4_gene27119"	"TARA_085_DCM_0.22-3_G_scaffold259231_1_gene234024"	0.880987193241355	"GC"	"GC"	NA
"TARA_085_DCM_0.22-3_G_scaffold259231_1_gene234024"	"TARA_155_DCM_lt-0.22_G_scaffold5869_4_gene27119"	0.880987193241355	"GC"	"GC"	NA
"TARA_125_SRF_0.22-0.45_G_C15390098_1_gene889721"	"TARA_037_MES_0.22-1.6_G_C14563321_1_gene581637"	0.8809742670463	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold71700_1_gene67588"	"TARA_037_MES_0.1-0.22_G_scaffold103167_2_gene101407"	0.88097419234261	"GC"	"GC"	NA
"TARA_124_SRF_0.1-0.22_G_scaffold116652_1_gene168856"	"TARA_140_SRF_0.22-3_G_scaffold105197_1_gene90403"	0.880971532647932	"GC"	"GC"	NA
"TARA_152_MES_0.22-3_G_scaffold33263_1_gene20633"	"TARA_206_MES_0.22-3_G_scaffold165023_1_gene150714"	0.880971081663507	"GC"	"GC"	NA
"TARA_145_MES_0.22-3_G_scaffold213360_1_gene213713"	"TARA_070_MES_0.22-0.45_G_scaffold113199_1_gene145335"	0.880958784319726	"GC"	"GC"	NA
"TARA_122_MES_0.22-0.45_G_scaffold158736_1_gene149122"	"TARA_188_DCM_lt-0.22_G_scaffold848_3_gene2871"	0.880954776964926	"GC"	"GC"	NA
"TARA_208_SRF_lt-0.22_G_scaffold58453_1_gene142311"	"TARA_018_DCM_0.22-1.6_G_scaffold114677_1_gene107715"	0.880934959690872	"GC"	"GC"	NA
"TARA_018_DCM_0.22-1.6_G_scaffold114677_1_gene107715"	"TARA_208_SRF_lt-0.22_G_scaffold58453_1_gene142311"	0.880934959690872	"GC"	"GC"	NA
"TARA_123_MIX_0.22-0.45_G_scaffold237515_1_gene250282"	"TARA_111_DCM_lt-0.22_G_scaffold85838_1_gene125730"	0.880934421901167	"GC"	"GC"	NA
"TARA_039_SRF_lt-0.22_G_scaffold117869_3_gene60157"	"TARA_038_SRF_0.1-0.22_G_scaffold57014_1_gene61124"	0.88093299268494	"GC"	"GC"	NA
"TARA_052_SRF_lt-0.22_G_scaffold47825_1_gene40922"	"TARA_072_MES_0.22-3_G_C11447746_1_gene272339"	0.880932102791116	"GC"	"GC"	NA
"TARA_052_SRF_0.22-1.6_G_scaffold129030_1_gene96767"	"TARA_045_SRF_0.22-1.6_G_scaffold30898_1_gene18371"	0.880931991094808	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_C15089378_1_gene512612"	"0ZW42"	0.880930420185023	"GC"	"OG"	"Zinc carboxypeptidase"
"TARA_191_SRF_lt-0.22_G_scaffold46198_17_gene97143"	"TARA_196_SRF_lt-0.22_G_scaffold53618_1_gene122620"	0.880914174155248	"GC"	"GC"	NA
"TARA_140_SRF_0.22-3_G_scaffold292642_1_gene316487"	"TARA_100_DCM_lt-0.22_G_scaffold11850_3_gene21346"	0.880905596401581	"GC"	"GC"	NA
"TARA_067_SRF_0.45-0.8_G_scaffold236060_1_gene250096"	"TARA_201_SRF_lt-0.22_G_C14550183_1_gene480511"	0.880904673428175	"GC"	"GC"	NA
"TARA_155_DCM_lt-0.22_G_scaffold126736_1_gene278738"	"TARA_189_MES_lt-0.22_G_C14994382_1_gene655540"	0.880900979455666	"GC"	"GC"	NA
"TARA_122_DCM_0.22-0.45_G_scaffold233130_1_gene290440"	"TARA_036_SRF_0.22-1.6_G_scaffold198670_1_gene209464"	0.880900380202558	"GC"	"GC"	NA
"TARA_034_DCM_0.22-1.6_G_scaffold489328_1_gene546982"	"TARA_004_SRF_0.22-1.6_G_scaffold35799_1_gene26194"	0.880900121568842	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold94928_1_gene90167"	"TARA_148b_MES_0.22-3_G_scaffold60148_1_gene47689"	0.880888489529361	"GC"	"GC"	NA
"TARA_158_SRF_0.22-3_G_scaffold110657_1_gene104463"	"TARA_210_SRF_lt-0.22_G_scaffold287621_1_gene556479"	0.880861546516616	"GC"	"GC"	NA
"TARA_065_DCM_0.1-0.22_G_C11021100_1_gene269568"	"TARA_038_DCM_0.22-1.6_G_scaffold140064_1_gene115284"	0.880851501401031	"GC"	"GC"	NA
"TARA_038_DCM_0.22-1.6_G_scaffold140064_1_gene115284"	"TARA_065_DCM_0.1-0.22_G_C11021100_1_gene269568"	0.880851501401031	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold14371_1_gene15019"	"TARA_037_MES_0.1-0.22_G_scaffold41553_1_gene38851"	0.880848934783682	"GC"	"GC"	NA
"TARA_206_SRF_lt-0.22_G_scaffold116455_2_gene260109"	"TARA_180_ZZZ_0.22-3_G_scaffold190152_1_gene216608"	0.880847838017535	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_C17389988_1_gene479303"	"TARA_158_DCM_0.22-3_G_scaffold63887_1_gene50631"	0.880847469950712	"GC"	"GC"	NA
"TARA_205_MES_lt-0.22_G_scaffold40129_1_gene86675"	"TARA_158_DCM_lt-0.22_G_scaffold107826_1_gene218357"	0.88084712302894	"GC"	"GC"	NA
"TARA_168_IZZ_lt-0.22_G_scaffold272077_2_gene443773"	"TARA_168_IZZ_lt-0.22_G_scaffold272077_1_gene443771"	0.880845060174328	"GC"	"GC"	NA
"TARA_168_IZZ_lt-0.22_G_scaffold272077_1_gene443771"	"TARA_168_IZZ_lt-0.22_G_scaffold272077_2_gene443773"	0.880845060174328	"GC"	"GC"	NA
"TARA_210_SRF_lt-0.22_G_scaffold184803_1_gene428592"	"TARA_194_DCM_0.22-3_G_scaffold106285_1_gene108996"	0.880838781883748	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_C12377239_1_gene291046"	"TARA_125_SRF_0.22-0.45_G_C15193975_1_gene816058"	0.880834440013785	"GC"	"GC"	NA
"TARA_158_MES_0.22-3_G_scaffold124788_1_gene116438"	"TARA_100_DCM_lt-0.22_G_scaffold57031_2_gene67940"	0.880831866582167	"GC"	"GC"	NA
"TARA_100_DCM_lt-0.22_G_scaffold57031_2_gene67940"	"TARA_158_MES_0.22-3_G_scaffold124788_1_gene116438"	0.880831866582167	"GC"	"GC"	NA
"TARA_173_SRF_0.22-3_G_scaffold2991_1_gene3067"	"TARA_206_MES_lt-0.22_G_scaffold5418_1_gene25329"	0.880831278196835	"GC"	"GC"	NA
"TARA_122_DCM_0.45-0.8_G_scaffold40095_1_gene30482"	"TARA_122_DCM_0.45-0.8_G_C19022066_1_gene555604"	0.880827994891714	"GC"	"GC"	NA
"TARA_042_DCM_0.22-1.6_G_C18106255_1_gene607951"	"TARA_122_SRF_0.22-0.45_G_C14537652_1_gene314655"	0.880827761979469	"GC"	"GC"	NA
"TARA_155_MES_lt-0.22_G_scaffold473315_2_gene702403"	"TARA_173_SRF_lt-0.22_G_scaffold75592_1_gene64551"	0.880826454453117	"GC"	"GC"	NA
"TARA_196_SRF_lt-0.22_G_C13252703_1_gene434668"	"TARA_180_SRF_lt-0.22_G_scaffold313716_2_gene574688"	0.880811692488448	"GC"	"GC"	NA
"TARA_078_SRF_0.22-0.45_G_scaffold172808_1_gene116441"	"TARA_048_SRF_0.22-1.6_G_scaffold247673_1_gene188584"	0.880807150055609	"GC"	"GC"	NA
"TARA_133_MES_0.22-3_G_C22123834_1_gene328716"	"TARA_098_MES_0.22-3_G_C24483992_1_gene392429"	0.880796816634119	"GC"	"GC"	NA
"TARA_098_MES_0.22-3_G_C24483992_1_gene392429"	"TARA_133_MES_0.22-3_G_C22123834_1_gene328716"	0.880796816634119	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold5513_4_gene25779"	"TARA_180_SRF_lt-0.22_G_scaffold313716_2_gene574688"	0.880794986744987	"GC"	"GC"	NA
"TARA_111_SRF_lt-0.22_G_scaffold71614_1_gene102788"	"TARA_155_DCM_lt-0.22_G_scaffold45729_3_gene121348"	0.880792307116578	"GC"	"GC"	NA
"TARA_078_SRF_0.22-3_G_scaffold13326_1_gene7520"	"TARA_100_DCM_0.22-3_G_scaffold213459_1_gene178340"	0.880790139302302	"GC"	"GC"	NA
"TARA_124_MIX_0.1-0.22_G_scaffold120412_1_gene167176"	"TARA_072_DCM_0.22-3_G_scaffold301967_1_gene285518"	0.880787789585879	"GC"	"GC"	NA
"TARA_041_DCM_0.22-1.6_G_scaffold158007_1_gene149039"	"TARA_039_DCM_0.22-1.6_G_scaffold269084_1_gene280146"	0.880782072192202	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold67837_1_gene64957"	"TARA_085_MES_0.22-3_G_scaffold249836_1_gene281623"	0.880778167958466	"GC"	"GC"	NA
"TARA_168_DCM_lt-0.22_G_scaffold2224_3_gene15294"	"TARA_206_SRF_lt-0.22_G_C13307596_1_gene496141"	0.880771058193168	"GC"	"GC"	NA
"TARA_018_DCM_0.22-1.6_G_scaffold44588_1_gene36157"	"TARA_048_SRF_0.1-0.22_G_scaffold1437_1_gene1189"	0.880766144395459	"GC"	"GC"	NA
"TARA_041_SRF_0.22-1.6_G_scaffold269489_1_gene222919"	"TARA_004_DCM_0.22-1.6_G_C22847566_1_gene630605"	0.880764977838836	"GC"	"GC"	NA
"TARA_034_SRF_0.1-0.22_G_scaffold39324_1_gene42297"	"TARA_036_SRF_0.22-1.6_G_C13090427_1_gene301998"	0.880761212993482	"GC"	"GC"	NA
"TARA_168_DCM_lt-0.22_G_scaffold133155_2_gene280416"	"TARA_173_DCM_lt-0.22_G_scaffold362514_3_gene555638"	0.88076072021038	"GC"	"GC"	NA
"TARA_196_SRF_lt-0.22_G_scaffold677_1_gene2301"	"TARA_180_SRF_lt-0.22_G_scaffold155253_1_gene381655"	0.880753003134858	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold206117_1_gene206467"	"TARA_137_DCM_0.22-3_G_C14229730_1_gene599417"	0.880751956160842	"GC"	"GC"	NA
"TARA_124_SRF_0.1-0.22_G_scaffold55913_1_gene76902"	"TARA_111_SRF_lt-0.22_G_scaffold60640_1_gene87515"	0.880747602698773	"GC"	"GC"	NA
"TARA_038_DCM_0.22-1.6_G_C23743603_1_gene574481"	"TARA_038_DCM_0.22-1.6_G_scaffold327876_1_gene313923"	0.880745003964816	"GC"	"GC"	NA
"TARA_209_MES_lt-0.22_G_scaffold61388_2_gene170741"	"TARA_193_SRF_lt-0.22_G_scaffold226072_1_gene342572"	0.880742711384009	"GC"	"GC"	NA
"TARA_133_DCM_0.22-3_G_scaffold322346_1_gene371541"	"TARA_067_SRF_0.22-3_G_C7660964_1_gene398125"	0.880735586828745	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_scaffold205290_1_gene182254"	"TARA_132_MES_0.22-3_G_scaffold189785_1_gene147950"	0.880729372083967	"GC"	"GC"	NA
"TARA_132_MES_0.22-3_G_scaffold189785_1_gene147950"	"TARA_148b_MES_0.22-3_G_scaffold205290_1_gene182254"	0.880729372083967	"GC"	"GC"	NA
"TARA_100_DCM_0.22-3_G_scaffold65657_1_gene51410"	"TARA_042_DCM_lt-0.22_G_C6684800_1_gene117798"	0.880726723848729	"GC"	"GC"	NA
"TARA_042_DCM_lt-0.22_G_C6684800_1_gene117798"	"TARA_100_DCM_0.22-3_G_scaffold65657_1_gene51410"	0.880726723848729	"GC"	"GC"	NA
"TARA_132_DCM_0.22-3_G_scaffold384462_1_gene379319"	"TARA_070_SRF_lt-0.22_G_C4428963_1_gene26841"	0.880712768506431	"GC"	"GC"	NA
"TARA_175_ZZZ_0.22-3_G_scaffold252466_1_gene248371"	"TARA_163_SRF_lt-0.22_G_scaffold14244_1_gene41786"	0.88069137493802	"GC"	"GC"	NA
"TARA_163_SRF_lt-0.22_G_scaffold14244_1_gene41786"	"TARA_175_ZZZ_0.22-3_G_scaffold252466_1_gene248371"	0.88069137493802	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20232069_1_gene600706"	"TARA_122_MES_0.22-0.45_G_C15852952_1_gene271482"	0.880688492416297	"GC"	"GC"	NA
"TARA_158_SRF_lt-0.22_G_scaffold85169_6_gene216711"	"TARA_168_DCM_lt-0.22_G_scaffold295296_1_gene461170"	0.880688156880855	"GC"	"GC"	NA
"TARA_004_DCM_0.22-1.6_G_scaffold118236_1_gene92402"	"TARA_065_DCM_lt-0.22_G_C5032855_1_gene97570"	0.880683948208752	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_C21487312_1_gene379896"	"COG1927"	0.880681782165467	"GC"	"OG"	"F420-dependent methylenetetrahydromethanopterin dehydrogenase"
"TARA_206_MES_lt-0.22_G_scaffold131786_1_gene315721"	"TARA_208_SRF_lt-0.22_G_scaffold111776_2_gene222611"	0.880680048197776	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold8289_18_gene34831"	"TARA_173_DCM_lt-0.22_G_scaffold195922_1_gene378571"	0.880674200207389	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold140735_1_gene138627"	"TARA_180_SRF_lt-0.22_G_scaffold108033_6_gene295223"	0.880665489949877	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold6819_4_gene30823"	"TARA_173_DCM_lt-0.22_G_scaffold339498_1_gene532803"	0.88065666296869	"GC"	"GC"	NA
"TARA_155_MES_lt-0.22_G_scaffold200779_1_gene403181"	"TARA_085_DCM_lt-0.22_G_scaffold45007_1_gene25694"	0.880655554608519	"GC"	"GC"	NA
"TARA_085_DCM_lt-0.22_G_scaffold45007_1_gene25694"	"TARA_155_MES_lt-0.22_G_scaffold200779_1_gene403181"	0.880655554608519	"GC"	"GC"	NA
"TARA_140_SRF_0.22-3_G_scaffold214129_1_gene186719"	"TARA_067_SRF_0.45-0.8_G_scaffold288769_1_gene356264"	0.880649138411176	"GC"	"GC"	NA
"TARA_067_SRF_0.45-0.8_G_scaffold288769_1_gene356264"	"TARA_140_SRF_0.22-3_G_scaffold214129_1_gene186719"	0.880649138411176	"GC"	"GC"	NA
"TARA_158_DCM_lt-0.22_G_scaffold2506_2_gene14515"	"TARA_155_DCM_lt-0.22_G_scaffold54_12_gene187"	0.88064777217981	"GC"	"GC"	NA
"TARA_034_DCM_0.22-1.6_G_scaffold174136_1_gene170905"	"COG4083"	0.880643054788657	"GC"	"OG"	"Exosortase/Archaeosortase"
"TARA_155_MES_lt-0.22_G_scaffold441981_1_gene653117"	"TARA_206_MES_0.22-3_G_scaffold188020_1_gene187894"	0.880640652730234	"GC"	"GC"	NA
"TARA_064_DCM_lt-0.22_G_C5199648_1_gene117242"	"TARA_210_SRF_lt-0.22_G_scaffold253470_1_gene516499"	0.880635755992969	"GC"	"GC"	NA
"TARA_175_ZZZ_0.22-3_G_scaffold251367_1_gene246381"	"TARA_138_MES_0.22-3_G_scaffold164440_1_gene152710"	0.880623710858917	"GC"	"GC"	NA
"TARA_196_SRF_0.22-3_G_scaffold220020_1_gene261483"	"TARA_168_IZZ_lt-0.22_G_scaffold388079_2_gene570518"	0.880617559552991	"GC"	"GC"	NA
"TARA_168_IZZ_lt-0.22_G_scaffold388079_2_gene570518"	"TARA_196_SRF_0.22-3_G_scaffold220020_1_gene261483"	0.880617559552991	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold320993_3_gene515127"	"TARA_173_DCM_lt-0.22_G_scaffold2086_1_gene10989"	0.8806164412084	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_scaffold243555_1_gene212567"	"TARA_038_DCM_0.22-1.6_G_scaffold64482_1_gene47669"	0.88061161792795	"GC"	"GC"	NA
"TARA_111_MES_0.22-3_G_scaffold265218_1_gene236627"	"126YU"	0.880595756919047	"GC"	"OG"	"Protein of unknown function, DUF485"
"TARA_042_DCM_0.22-1.6_G_scaffold72527_1_gene68752"	"TARA_123_MIX_0.22-3_G_C15888972_1_gene524689"	0.880583695429275	"GC"	"GC"	NA
"TARA_173_DCM_lt-0.22_G_scaffold108467_3_gene237204"	"TARA_209_MES_lt-0.22_G_scaffold10270_3_gene50874"	0.880582710794444	"GC"	"GC"	NA
"TARA_201_DCM_0.22-3_G_C9910697_1_gene295208"	"TARA_189_SRF_lt-0.22_G_scaffold73605_4_gene176881"	0.880570263550369	"GC"	"GC"	NA
